date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-02,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-02,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-02,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-02,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-02,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-03,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-03,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-03,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-03,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-03,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-03,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-04,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-04,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-04,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-04,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-04,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-04,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-05,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-05,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-05,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-05,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-05,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-05,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-06,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-06,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
2020-01-06,Rt,2.65278018292436,2.87392513563157,3.08021406795542,3.1120704193898,3.24125814426725,3.89617313579587,Relax Interventions 50%,Dominican Republic,DOM,2020-06-19,v3
2020-01-06,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Additional 50% Reduction,Dominican Republic,DOM,2020-06-19,v3
2020-01-06,Rt,2.6615732627616,2.83492559185776,3.08600441221471,3.14599198554523,3.30143567672028,4.17976197097378,Surged Maintain Status Quo,Dominican Republic,DOM,2020-06-19,v3
