date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-02,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-02,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-02,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-02,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-02,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-03,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-03,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-03,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-03,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-03,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-03,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-04,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-04,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-04,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-04,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-04,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-04,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-05,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-05,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-05,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-05,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-05,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-05,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-06,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-06,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-06,Rt,1.97068156460646,2.16995480670106,2.29259161704331,2.39265779155525,2.52719581552729,3.26962134765598,Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
2020-01-06,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Additional 50% Reduction,Malaysia,MYS,2020-06-21,v3
2020-01-06,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Maintain Status Quo,Malaysia,MYS,2020-06-21,v3
2020-01-06,Rt,1.99219001227744,2.14993234123188,2.27028555620896,2.37752254097934,2.47944570847567,3.1593925249763,Surged Relax Interventions 50%,Malaysia,MYS,2020-06-21,v3
