date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version
2020-01-02,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-02,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-02,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-02,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-02,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-02,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-03,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-03,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-03,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-03,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-03,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-03,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-04,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-04,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-04,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-04,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-04,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-04,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-05,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-05,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-05,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-05,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-05,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-05,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-06,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-06,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-06,Rt,2.60034516589451,2.77783569828161,2.8694451920314,2.87436717721226,2.95899783914643,3.1600918290722,Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
2020-01-06,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Additional 50% Reduction,Philippines,PHL,2020-06-16,v3
2020-01-06,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Maintain Status Quo,Philippines,PHL,2020-06-16,v3
2020-01-06,Rt,2.55467642100452,2.7654386253855,2.87035171459566,2.87590038736257,2.98319292182792,3.18990217204668,Surged Relax Interventions 50%,Philippines,PHL,2020-06-16,v3
